cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eintexp,edepdom,edepfor,efrepp,ettlotmg,IDEOTHINT,esubnd
"5425","0","13457","1063516","Bank of Lewellen","Lewellen","NE","69147","9/30/2018","11/14/2018","NM","302 Main Street","LEWELLEN NATIONAL CORP.","1","0","0","2","0","Garden","","","10/5/1905","1/1/1934","2/27/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.bankoflewellen.com","31","30","","1","","0",""
"58164","0","3410141","1119404","Bank of Lexington, Inc.","Lexington","KY","40503","9/30/2018","11/14/2018","NM","761 Corporate Drive","FIRST BRECKINRIDGE BANCSHARES, INC.","3","0","0","4","0","Fayette","30460","Lexington-Fayette, KY","2/6/2006","2/6/2006","1/30/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankoflexington.net","1698","1431","","4","","263",""
"57396","0","3128923","5140312","Bank of Lincoln County","Fayetteville","TN","37334","9/30/2018","11/14/2018","NM","307 East College Street","BOLC CORP.","3","0","0","4","0","Lincoln","","","7/22/2002","7/22/2002","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.bolconline.com","544","544","","0","","0",""
"19087","0","111157","1059537","Bank of Lindsay","Lindsay","NE","68644","9/30/2018","11/14/2018","NM","102 Pine Street","LINDSAY STATE COMPANY","1","0","0","2","0","Platte","","","4/15/1953","4/6/1964","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","https://www.bankoflindsay.com","566","451","","2","113","","0"
"91280","0","1397471","2617082","Bank of Little Rock","Little Rock","AR","72201","9/30/2018","11/14/2018","SM","200 North State Street","LITTLE ROCK BANKSHARES, INC.","5","0","0","4","0","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","10/21/1927","12/21/1987","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.bankoflittlerock.com","742","740","","2","","0",""
"16795","17319","14650","2224408","Bank of Locust Grove","Locust Grove","OK","74352","9/30/2018","11/14/2018","SM","124 E Main St","FIRST PRYOR BANCORP, INC.","2","0","0","8","0","Mayes","","","6/6/1949","6/6/1949","6/17/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.banklg.com","37","37","","0","","0",""
"8885","0","663450","1097173","Bank of Louisiana","Louisiana","MO","63353","9/30/2018","11/14/2018","SM","101 South Third Street","LINCOLN COUNTY BANCORP, INC.","2","0","0","4","1","Pike","","","1/17/1887","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","bola.cc","155","140","","2","","13",""
"17878","0","271136","1247594","Bank of Louisiana","New Orleans","LA","70130","9/30/2018","11/14/2018","NM","300 St. Charles Avenue","BOL BANCSHARES, INC.","5","0","0","8","0","Orleans","35380","New Orleans-Metairie, LA","7/1/1958","7/1/1958","9/28/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankoflouisiana.com","184","184","","0","","0",""
"16281","0","959630","0","Bank of Lumber City","Lumber City","GA","31549","9/30/2018","11/14/2018","NM","21 Main St","","2","0","0","2","0","Telfair","","","7/2/1945","7/2/1945","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankoflumbercity.com","63","63","","0","","0",""
"13264","12871","580548","1209743","Bank of Luxemburg","Luxemburg","WI","54217","9/30/2018","11/14/2018","NM","630 Main Street","LUXEMBURG BANCSHARES, INC.","8","0","0","4","0","Kewaunee","24580","Green Bay, WI","10/3/1903","1/1/1934","6/27/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.bankofluxemburg.com","1465","1288","","14","163","","0"
"148","11273","752831","1135105","Bank of Madison","Madison","GA","30650","9/30/2018","11/14/2018","NM","133 North Main Street","MADISON BANK CORP.","4","0","0","4","0","Morgan","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1890","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmadisonga.com","814","637","","0","","177",""
"9332","11722","989851","1123812","Bank of Maple Plain","Maple Plain","MN","55359","9/30/2018","11/14/2018","NM","4980 Highway 12","MAPLE BANC SHARES, INC.","1","0","0","8","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","5/29/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.bankofmapleplain.com","342","279","","0","","63",""
"32779","0","1436204","3590388","Bank of Marin","Novato","CA","94947","9/30/2018","11/14/2018","NM","504 Redwood Boulevard","BANK OF MARIN BANCORP","24","0","0","4","0","Marin","41860","San Francisco-Oakland-Hayward, CA","1/23/1990","1/23/1990","11/21/2017","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","http://www.bankofmarin.com","1429","1427","","0","2","","0"
"12327","0","601443","1205857","Bank of Mauston","Mauston","WI","53948","9/30/2018","11/14/2018","NM","503 Highway 82 East","MAUSTON BANCORP, INC.","6","0","0","4","1","Juneau","","","9/12/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmauston.com","1208","1167","","36","","5",""
"9315","13508","782016","1071575","Bank of Maysville","Maysville","KY","41056","9/30/2018","11/14/2018","NM","20 West 2nd Street","FIRST BANK OF KENTUCKY CORPORATION","3","0","0","8","0","Mason","","","6/26/1835","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.bankofmaysville.com","128","128","","0","","0",""
"13611","13746","175458","1067206","Bank of Mead","Mead","NE","68041","9/30/2018","11/14/2018","NM","322 South Vine","SELKO BANCO, INC.","2","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","9/1/1885","1/13/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.BANKOFMEAD.COM","75","67","","2","","6",""
"618","0","175609","2646998","Bank of Millbrook","Millbrook","NY","12545","9/30/2018","11/14/2018","SM","3263 Franklin Avenue","MILLBROOK BANK SYSTEM, INC.","4","0","0","8","0","Dutchess","35620","New York-Newark-Jersey City, NY-NJ-PA","5/18/1891","1/1/1934","10/1/2010","Stock","0","1","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.bankofmillbrook.com","115","115","","0","","0",""
"11232","13299","426945","2342722","Bank of Milton","Milton","WI","53563","9/30/2018","11/14/2018","NM","323 Parkview Drive","MILTON BANCSHARES, INC.","2","0","0","4","1","Rock","27500","Janesville-Beloit, WI","3/25/1884","1/1/1934","6/29/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofmilton.com","364","332","","2","","30",""
"19954","13212","708753","1062630","Bank of Minden","Mindenmines","MO","64769","9/30/2018","11/14/2018","NM","601 Main Street","S.T.D. INVESTMENTS, INC.","2","0","0","2","0","Barton","","","7/31/1912","5/15/1969","10/2/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","http://bankofminden.com","86","86","","0","","0",""
"22273","0","706236","0","Bank of Mingo","Williamson","WV","25661","9/30/2018","11/14/2018","NM","10 Commerce Drive","","5","0","0","8","0","Mingo","","","5/17/1976","5/17/1976","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","https://www.thebankofmingo.com","274","272","","2","","0",""
"58482","0","3470097","3470088","Bank of Montana","Missoula","MT","59802","9/30/2018","11/14/2018","NM","125 Bank Street, Suite 100","BANCORP OF MONTANA HOLDING COMPANY","1","0","0","4","1","Missoula","33540","Missoula, MT","11/26/2007","11/26/2007","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","http://www.bankofmontana.com","520","519","","1","","0",""
"20769","0","713047","2139696","Bank of Montgomery","Montgomery","IL","60538","9/30/2018","11/14/2018","NM","1333 Douglas Avenue","MONTGOMERY BANCSHARES, INC.","1","0","0","7","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/15/1972","8/15/1972","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.bankofmontgomery.net","141","141","","0","","0",""
"2145","12828","805335","2412139","Bank of Monticello","Monticello","GA","31064","9/30/2018","11/14/2018","NM","141 Green Street","MONTICELLO BANCSHARES, INC.","1","0","0","8","1","Jasper","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1909","1/1/1934","4/12/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.bankofmonticelloga.com","306","306","","0","0","","0"
"12232","0","937553","3112472","Bank of Monticello","Monticello","MO","63457","9/30/2018","11/14/2018","NM","201 East Lafayette","MONTICELLO BANCSHARES, INC.","3","0","0","2","1","Lewis","","","2/27/1928","1/1/1934","11/15/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofmonticello.com","553","443","","0","","110",""
"8556","12729","897330","3073911","Bank of Morton","Morton","MS","39117","9/30/2018","11/14/2018","NM","366 South 4th Street","MORTON BANCORP, INC.","1","0","0","6","1","Scott","","","1/1/1904","1/1/1934","7/3/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofmorton.com","212","208","","0","","4",""
"9057","0","586335","2317690","Bank of Moundville","Moundville","AL","35474","9/30/2018","11/14/2018","NM","319 Market St","MOUNDVILLE BANCSHARES, INC.","1","0","0","7","0","Hale","46220","Tuscaloosa, AL","9/17/1907","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.BankofMoundville.com","365","358","","7","0","","0"
"13017","9635","352820","3186428","Bank of Mount Hope, Inc.","Mount Hope","WV","25880","9/30/2018","11/14/2018","NM","602 Main Street","MOUNT HOPE BANKSHARES, INC.","3","0","0","8","0","Fayette","13220","Beckley, WV","8/14/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://mthopebank.com","348","309","","9","","30",""
"10626","0","879550","0","Bank of New Cambria","New Cambria","MO","63558","9/30/2018","11/14/2018","NM","200 S. Main St.","","2","0","0","2","0","Macon","","","3/18/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.banknewcambria.com","49","49","","0","","0",""
"27575","0","1404940","3846375","Bank of New Castle","New Castle","DE","19720","9/30/2018","11/14/2018","NM","12 Read's Way","DISCOVER FINANCIAL SERVICES","1","0","0","8","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","8/18/1989","8/18/1989","12/31/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","","6","6","","0","","0",""
"24540","15496","113601","0","Bank of New England","Salem","NH","3079","9/30/2018","11/14/2018","NM","31 Pelham Road","","9","0","1","4","0","Rockingham","14460","Boston-Cambridge-Newton, MA-NH","6/24/1983","6/24/1983","7/14/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","http://www.bankofnewengland.com","6971","6971","","0","","0",""
"18012","10780","265407","2545831","Bank of New Hampshire","Laconia","NH","3246","9/30/2018","11/14/2018","SB","62 Pleasant Street","BNH FINANCIAL","25","0","0","4","0","Belknap","","","7/2/1831","7/2/1959","2/1/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.BankNH.com","4232","2487","","157","1588","","0"
"58175","0","3443345","3554250","Bank of New Jersey","Fort Lee","NJ","7024","9/30/2018","11/14/2018","NM","1365 Palisade Avenue","BANCORP OF NEW JERSEY, INC.","9","0","0","4","0","Bergen","35620","New York-Newark-Jersey City, NY-NJ-PA","5/10/2006","5/10/2006","4/5/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.bonj.net","6570","6214","","0","356","","0"
"14701","13112","688556","1095272","Bank of New Madrid","New Madrid","MO","63869","9/30/2018","11/14/2018","NM","229 Main Street","DIXIE BANCSHARES CORP.","3","0","0","2","1","New Madrid","","","1/1/1933","8/25/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofnewmadrid.com","263","252","","0","","11",""
"5704","0","948531","0","Bank of Newington","Newington","GA","30446","9/30/2018","11/14/2018","NM","Broad And Church Streets","","2","0","0","4","0","Screven","","","8/14/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","https://www.bankofnewington.com","1175","1117","","0","","58",""
"5447","0","41955","1058688","Bank of Newman Grove","Newman Grove","NE","68758","9/30/2018","11/14/2018","SM","416 Hale Ave","FIRST NEWMAN GROVE BANKSHARES CORP.","1","0","0","2","1","Madison","","","4/10/1900","1/1/1934","6/2/2010","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","","108","104","","0","","4",""
"18171","0","410748","3176661","Bank of O'Fallon","O'fallon","IL","62269","9/30/2018","11/14/2018","NM","901 South Lincoln Avenue","SECURITY FIRST BANCSHARES INC","2","0","0","8","1","Saint Clair","41180","St. Louis, MO-IL","3/28/1960","3/28/1960","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.bankofallon.com","1346","1345","","1","0","","0"
"21529","0","687054","1109900","Bank of Oak Ridge","Oak Ridge","LA","71264","9/30/2018","11/14/2018","NM","105 N. Oak","OAK RIDGE BANCSHARES, INC.","1","0","0","4","1","Morehouse","","","10/1/1910","4/11/1974","5/14/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.bankofoakridge.bank","161","161","","0","","0",""
"35365","0","2903123","3587427","Bank of Oak Ridge","Oak Ridge","NC","27310","9/30/2018","11/14/2018","NM","2211 Oak Ridge Road","OAK RIDGE FINANCIAL SERVICES, INC.","4","0","0","4","0","Guilford","24660","Greensboro-High Point, NC","4/10/2000","4/10/2000","4/6/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.bankofoakridge.com","2325","2100","","36","189","","0"
"5867","0","147923","0","Bank of Ocean City","Ocean City","MD","21842","9/30/2018","11/14/2018","NM","10005 Golf Course Road","","6","0","1","4","0","Worcester","41540","Salisbury, MD-DE","1/1/1916","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.bankofoceancity.com","845","845","","0","0","","0"
"9803","0","819453","1053339","Bank of Odessa","Odessa","MO","64076","9/30/2018","11/14/2018","NM","301 West Highway 40","COUNTRY AGENCIES & INVESTMENTS, INC.","2","0","0","4","0","Lafayette","28140","Kansas City, MO-KS","1/1/1880","1/1/1934","7/28/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bankofodessa.us.com","949","914","","35","0","","0"
"5902","15888","919344","2744326","Bank of Okolona","Okolona","MS","38860","9/30/2018","11/14/2018","NM","227 West Main Street","BANCORP OF OKOLONA","4","0","0","2","1","Chickasaw","","","1/31/1931","1/1/1934","12/7/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","http://www.bankofokolona.com","1266","1172","","0","","94",""
"21085","0","37341","1209592","Bank of Ontario","Ontario","WI","54651","9/30/2018","11/14/2018","NM","315 Main Street","ONTARIO BANCORPORATION, INC.","2","0","0","2","1","Vernon","","","9/23/1911","5/15/1973","5/18/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.myvernoncountybank.com","281","237","","0","","44",""
"16905","0","661157","1904936","Bank of Orchard","Orchard","NE","68764","9/30/2018","11/14/2018","NM","145 E 2nd St","ORCHARD BANCORP.","1","0","0","2","0","Antelope","","","4/10/1950","4/10/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","","104","104","","0","","0",""
"13710","0","182353","4464534","Bank of Palmer","Palmer","KS","66962","9/30/2018","11/14/2018","NM","104 East Second Street","PALMER BANCSHARES, INC.","2","0","0","2","0","Washington","","","7/4/1887","1/20/1934","4/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.bankofpalmer.com","199","197","","0","","2",""
"21284","0","581237","1129515","Bank of Pensacola","Pensacola","FL","32502","9/30/2018","11/14/2018","NM","500 South Palafox Street","FIVE FLAGS BANKS, INC.","2","0","0","8","0","Escambia","37860","Pensacola-Ferry Pass-Brent, FL","10/26/1973","10/26/1973","12/8/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","138","134","","4","","0",""
